restaurant_id,category_id,name,description,price,image_url,category,search_keywords,rating_average,rating_count,cuisine_type,allergens,nutritional_info,dietary_tags,menu_type
91db9574-51f5-4767-ad6e-88ec05dc167c,2e6ad6d6-bcb4-5084-ba16-c20f51350284,1% Low Fat Milk (110 Cals),"As delicious as our sandwiches are, they are even better when paired with the perfect side and drink or even adding a little something extra. With such a variety to choose from, there's truly something for every taste.",$2.19,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7b121fd6-b760-4d35-9356-57ca8a3e56a9-retina-large.png",Drinks,"['1%', 'low', 'fat', 'milk', '(110', 'cals)']",4.57420492172241,566,Unknown,['dairy'],{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,LUNCH DUET,Select two of these Benihana favorites:Beef* Julienne | Chicken | Calamari | Yakisoba | Scallops | Hibachi Shrimp |,$24.10,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/79d784d2-4e94-4018-b589-87875c3d11be-7a441e91-39fa-4c2b-8c8e-6770fa08eb6b-retina-large.JPG",LUNCH ENTRÉES,"['lunch', 'duet']",4.35029411315918,2378,Asian,,{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,FILET MIGNON,Tenderloin* and mushrooms lightly seasoned and grilled to perfection.,$24.40,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3a2cb17a-e7e8-4a76-9b3e-9236b2fda7b9-b70bcb6c-7ef5-48b3-bd8e-006b1c720edb-retina-large.JPG",LUNCH ENTRÉES,"['filet', 'mignon']",4.35029411315918,2378,Asian,,{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,HIBACHI STEAK,New York strip steak* and mushrooms teppanyaki grilled to your specification.,$22.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/cfd5b06f-f55c-4105-b5c4-ac9df658f08a-327fddbd-d543-4326-838d-014f889830d9-retina-large.JPG",LUNCH ENTRÉES,"['hibachi', 'steak']",4.35029411315918,2378,Asian,,{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,SPICY HIBACHI CHICKEN,Chicken breast grilled with green onions and mushrooms in a special spicy homemade sauce.,$19.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3af3b912-aec5-4838-96b5-13cc70b7ce54-d69f5427-e116-426c-a8bd-c9db3d1d669c-retina-large.JPG",LUNCH ENTRÉES,"['spicy', 'hibachi', 'chicken']",4.35029411315918,2378,Asian,,{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,HIBACHI CHICKEN,Chicken breast and mushrooms with sesame seeds. ,$18.40,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/54ea5e87-75b5-4364-81b9-245f8474c6f9-ef3454be-e187-43c7-a26b-dc3fb63f6454-retina-large.JPG",LUNCH ENTRÉES,"['hibachi', 'chicken']",4.35029411315918,2378,Asian,,{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,HIBACHI SHRIMP,Shrimp grilled with lemon. ,$21.20,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/da202378-88ba-4419-b939-7bddef346259-053e30f9-dfa2-4202-957e-1f765b3492e6-retina-large.JPG",LUNCH ENTRÉES,"['hibachi', 'shrimp']",4.35029411315918,2378,Asian,,{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,BEEF JULIENNE,Teriyaki beef* with green onions and mushrooms grilled in a homemade teriyaki sauce.,$21.30,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a5997480-f198-42f6-8c54-6c5402f995fb-d3456acb-9230-409e-af11-1f23cc892789-retina-large.JPG",LUNCH ENTRÉES,"['beef', 'julienne']",4.35029411315918,2378,Asian,,{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,HIBACHI SCALLOPS,Tender sea scallops grilled hibachi style with lemon.,$21.60,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a062d628-7321-46ee-af8e-3bdc6ec8bb64-ae9ac704-8788-44b4-9b41-4b9540391fcd-retina-large.JPG",LUNCH ENTRÉES,"['hibachi', 'scallops']",4.35029411315918,2378,Asian,,{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,CHICKEN YAKISOBA,Japanese sautéed noodles with vegetables in a special sauce with Chicken,$18.40,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/fb79f231-e270-4148-bf9b-afa659eb548d-30a44a7f-85df-4036-9d36-02258d3858a2-retina-large.JPG",LUNCH ENTRÉES,"['chicken', 'yakisoba']",4.35029411315918,2378,Asian,,{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,STEAK YAKISOBA,Japanese sautéed noodles with vegetables in a special sauce with Steak.,$18.80,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4e92ef59-c158-40ca-8872-66c699d20d52-1e15eecf-7ac5-4888-a92f-4163262590ec-retina-large.JPG",LUNCH ENTRÉES,"['steak', 'yakisoba']",4.35029411315918,2378,Asian,,{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,HIBACHI SHRIMP YAKISOBA,Japanese sautéed noodles with vegetables in a special sauce with Shrimp,$18.80,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d7232513-71f6-4068-8862-47ebff6e5493-78eace8b-f045-4ea2-8a3b-31eda9665661-retina-large.JPG",LUNCH ENTRÉES,"['hibachi', 'shrimp', 'yakisoba']",4.35029411315918,2378,Asian,,{},,regular
c8dee513-3ec8-475b-8ca3-7c65eeb36782,67fa1e30-5cb9-5679-af81-c6ed29b89adf,SUSHI COMBINATION ,Comes with: - California Roll- A piece of Shrimp nigiri- A piece of Tuna nigiri- A piece of Salmon nigiri- A piece of Yellowtail- Benihana salad- Miso soup,$20.60,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c6823c6b-b97c-45f9-85b4-ae52690ac981-edba6510-865d-4b90-92e4-7983046affd5-retina-large.JPG",LUNCH ENTRÉES,"['sushi', 'combination']",4.35029411315918,2378,Asian,,{},,regular
6a3f2902-d9fe-4f38-af4b-48c0c5b83e8c,0c1a4d8c-b903-5b93-a82b-07aa9f8f3c26,Karaage Chicken,"Fried chicken bites, spicy yuzu peel marmalade.",$9.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3fb24687-e36e-4ad6-b9d0-62ce9d9d8b2e-retina-large.JPG",Small Plates,"['karaage', 'chicken']",4.65513896942139,1041,Asian,,{},,regular
0a53f061-ab7d-47fd-b6e9-9d672831040c,652f1887-f058-54fe-9f68-77aaaa0b0897,Slutty Fries,"Seasoned Fries, Chopped Patty with Cheese, Slut Sauce, and Grilled Onions",$10.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/0a5bcf91-0fc4-47a1-aad1-8719a9523321-retina-large.jpg",Fries,"['slutty', 'fries']",4.35269689559937,482,Fast Food,['dairy'],{},,regular
0a53f061-ab7d-47fd-b6e9-9d672831040c,652f1887-f058-54fe-9f68-77aaaa0b0897,Virgin Fries,Seasoned Fries,$4.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3a783463-d9d1-4f05-8680-d9991f367eee-4e2be485-2365-4a16-9cea-50d663c53055-retina-large.JPG",Fries,"['virgin', 'fries']",4.35269689559937,482,Fast Food,,{},,regular
67741de2-1895-4737-add6-e74ce64ad884,cbd2b27e-e340-5e0a-ae43-915b785c8a08,Red Juice,"Red beet, orange, apple, celery, carrot, and lemon.",$7.00,,Fresh Juice,"['red', 'juice']",4.83101177215576,1651,Asian,,{},,regular
67741de2-1895-4737-add6-e74ce64ad884,cbd2b27e-e340-5e0a-ae43-915b785c8a08,Green Juice,"Apple, cucumber, celery, kale, and lemon.",$7.00,,Fresh Juice,"['green', 'juice']",4.83101177215576,1651,Asian,,{},,regular
67741de2-1895-4737-add6-e74ce64ad884,cbd2b27e-e340-5e0a-ae43-915b785c8a08,Classic Juice,"Orange, apple, carrot, and celery.",$7.00,,Fresh Juice,"['classic', 'juice']",4.83101177215576,1651,Asian,,{},,regular
67741de2-1895-4737-add6-e74ce64ad884,d97dda69-7213-55bc-9198-4bb2b0994f06,Green Tea Smoothie,Add-ons for an additional charge.,$6.50,,Smoothies,"['green', 'tea', 'smoothie']",4.83101177215576,1651,Asian,,{},,regular
088bec67-270b-46be-bc69-05e7435d4091,c1f0e16e-a462-5db9-acc8-fac4e1fe759f,Elote,"Corn, cheese, mayo, sour cream, lime, topped with crumbled cheetos",$4.50,,Sides,['elote'],4.31238794326782,557,Multi-Cuisine,['dairy'],{},['halal'],regular
088bec67-270b-46be-bc69-05e7435d4091,5b6a99f5-bebe-56c4-a451-8a8ec771d889,Sprite,Canned Drink,$2.50,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ea8dea6a-4c27-4d1f-9c85-f0e2628ca0e5-retina-large.png",Drinks,['sprite'],4.31238794326782,557,Multi-Cuisine,,{},['halal'],regular
dfd02647-7393-4dcf-812e-31bcc425977e,b984c146-0705-5d28-b816-26e2fc215fe8,B10-BMBalls. Beef Meatballs Pho,Beef meatballs only.,$10.50,,Beef Pho,"['b10-bmballs.', 'beef', 'meatballs', 'pho']",4.72851800918579,803,Cafe,,{},,regular
4c8851c7-daa2-4ad3-bd65-25bbff0bc1d0,cf1cf78d-20de-541d-bfe9-f30a21f1778e,Wagyu Sandwich,"Wagyu beef, gruyere cheese, Katz coffee caramelized onions, jalapeno aioli, crispy onions, served on french roll",$19.75,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/5a55a4ca-130f-4a68-a94b-1eaa3b7891b6-956ed54b-d280-4a37-ba1b-97a05283c5dc-retina-large.JPG",Sandwiches,"['wagyu', 'sandwich']",4.88386678695679,7302,Cafe,['dairy'],{},['gluten-free'],regular
4c8851c7-daa2-4ad3-bd65-25bbff0bc1d0,b79be49e-2ac2-55b1-b977-1e1ed52db634,Wagyu Beef Salad,"mixed greens, Katz coffee caramelized onions, gruyere cheese, crispy onions, balsamic vinaigrette",$19.75,,Sandwich As A Salad,"['wagyu', 'beef', 'salad']",4.88386678695679,7302,Cafe,['dairy'],{},['gluten-free'],regular
4c8851c7-daa2-4ad3-bd65-25bbff0bc1d0,cf1cf78d-20de-541d-bfe9-f30a21f1778e,Texas Beef Sandwich,"Wagyu beef, gruyere cheese, Katz coffee caramelized onions, jalapeno aioli, crispy onions, served on french roll",$19.75,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/5a55a4ca-130f-4a68-a94b-1eaa3b7891b6-956ed54b-d280-4a37-ba1b-97a05283c5dc-retina-large.JPG",Sandwiches,"['texas', 'beef', 'sandwich']",4.88386678695679,7302,Cafe,['dairy'],{},['gluten-free'],regular
4c8851c7-daa2-4ad3-bd65-25bbff0bc1d0,b79be49e-2ac2-55b1-b977-1e1ed52db634,Texas Beef Salad,"mixed greens, Katz coffee caramelized onions, gruyere cheese, crispy onions, balsamic vinaigrette",$19.75,,Sandwich As A Salad,"['texas', 'beef', 'salad']",4.88386678695679,7302,Cafe,['dairy'],{},['gluten-free'],regular
3a761237-de4a-4ea3-a734-17f076d48525,0bd4566b-c807-5009-a38a-3f013c014156,KING TUCK,"House-ground beef patty, pepper jack cheese , crispy bacon, jalapeño poppers, fresh jalapeño slices, Fresno aioli, all on a brioche bun",$12.99,,House-Ground Burgers,"['king', 'tuck']",4.80876111984253,4497,Fast Food,['dairy'],{},,regular
54ae7b7e-84f3-4c7e-9bda-de32d2b0d2a9,8838f789-c6f9-56ef-a12b-10bd93aad76a,Baby Brownie á la Mode,Quarter size version of Sara's Brownie.,$2.50,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f146b5a3-4dbb-4720-8f65-135bd8456911-retina-large.JPEG",Sweets,"['baby', 'brownie', 'á', 'la', 'mode']",4.83991193771362,2280,Cafe,,{},,regular
f9fbc7eb-f8df-4078-bd18-d07ee38b91b1,9db080b1-47db-59d1-a447-285c71b8396d,Esquites (After 11AM),"mexican street corn with red onion, queso fresco, cilantro and baconAvailable every day after 11am",$5.20,,Starters,"['esquites', '(after', '11am)']",4.77672290802002,4107,Mexican,,{},['vegetarian'],regular
757c11da-6f1d-4910-8cd5-4e966b9feabf,cdc68cd2-c45a-51ac-86dc-4edd47aef40a,Baklava-Havuc Dilimi  ,"Sweet and buttery pastry with pistachios. Imported fresh from Gaziantep, the Turkish baklava capital!!",$7.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/34608d67-734f-4e8b-a3d7-9920b0a6f88b-retina-large-jpeg",Desserts / Tatilar,"['baklava-havuc', 'dilimi']",4.79905080795288,2528,Mediterranean,,{},,regular
757c11da-6f1d-4910-8cd5-4e966b9feabf,cdc68cd2-c45a-51ac-86dc-4edd47aef40a,Baklava-Special,"Sweet and buttery pastry with pistachios. Imported fresh from Gaziantep, the Turkish baklava capital!!",$3.50,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/6c3a800a-3d62-4466-970c-d7b6cf006979-retina-large-jpeg",Desserts / Tatilar,['baklava-special'],4.79905080795288,2528,Mediterranean,,{},,regular
659421d8-118c-4277-8ade-6968fd43ae08,7a17fa95-3001-5dee-9c28-b10bb491e77d,Lunch Orange Chicken,,$11.95,,Lunch Chicken/Pork Combination,"['lunch', 'orange', 'chicken']",4.6047158241272,5725,Asian,,{},,regular
27807126-f6a7-4c5c-9522-28e93e046bce,4abc5792-c51e-55ce-9c5b-1ec54ea1e286,Butternut Squash Risotto,"Cauliflower Rice, Maple Coconut Cream, Toasted Bread Crumb(Vegan)",$5.50,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e15801fa-0ba5-4125-a3ff-4f94c8d88f65-retina-large.jpg",Single Sides,"['butternut', 'squash', 'risotto']",4.85320281982422,5620,Vegan,,{},"['vegan', 'vegetarian', 'gluten-free']",regular
27807126-f6a7-4c5c-9522-28e93e046bce,cf91d57d-eb38-55b4-b70a-871944a933f1,Large Butternut Squash Risotto,"Cauliflower Rice, Maple Coconut Cream, Toasted Bread Crumb(Vegan)",$14.35,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/709bbe7d-abd3-44fe-8d03-57a5bbc63b3d-retina-large.jpg",Build Your Own Family Meal,"['large', 'butternut', 'squash', 'risotto']",4.85320281982422,5620,Vegan,,{},"['vegan', 'vegetarian', 'gluten-free']",regular
27807126-f6a7-4c5c-9522-28e93e046bce,4abc5792-c51e-55ce-9c5b-1ec54ea1e286,Butternut Squash “Risotto”,"Cauliflower Rice, Maple Coconut Cream, Toasted Bread Crumb(Vegan)",$5.50,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e15801fa-0ba5-4125-a3ff-4f94c8d88f65-retina-large.jpg",Single Sides,"['butternut', 'squash', '“risotto”']",4.85320281982422,5620,Vegan,,{},"['vegan', 'vegetarian', 'gluten-free']",regular
27807126-f6a7-4c5c-9522-28e93e046bce,cf91d57d-eb38-55b4-b70a-871944a933f1,Large Butternut Squash “Risotto”,"Cauliflower Rice, Maple Coconut Cream, Toasted Bread Crumb(Vegan)",$14.35,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/709bbe7d-abd3-44fe-8d03-57a5bbc63b3d-retina-large.jpg",Build Your Own Family Meal,"['large', 'butternut', 'squash', '“risotto”']",4.85320281982422,5620,Vegan,,{},"['vegan', 'vegetarian', 'gluten-free']",regular
e1195eff-03e3-4878-b49b-2a378e5ea44c,c298c752-b40b-53f2-865f-75bda4fa4261,Oeuf de Monde (Society Egg),"Gluten-free. Creamy truffled basil egg salad stuffed deviled eggs, bacon, and balsamic.",$10.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/cdc9acc8-0d94-4d51-b31b-bb0052fe7904-retina-large.JPG",Feast,"['oeuf', 'de', 'monde', '(society', 'egg)']",4.73094701766968,3241,Cafe,['eggs'],{},['gluten-free'],regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,118fbe79-9d90-5574-b9db-f42b8dce92d6,Chicken Teriyaki Bento Box,"Grilled chicken, sake marinade, teriyaki sauce and vegetable tempura (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",$16.00,,Bento Boxes,"['chicken', 'teriyaki', 'bento', 'box']",4.66060876846313,2366,Unknown,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,118fbe79-9d90-5574-b9db-f42b8dce92d6,Grilled Salmon Bento Box,"Fresh salmon, grilled to medium, with a black pepper glaze, and spicy brussel sprouts (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",$17.00,,Bento Boxes,"['grilled', 'salmon', 'bento', 'box']",4.66060876846313,2366,Unknown,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,118fbe79-9d90-5574-b9db-f42b8dce92d6,Shrimp Tempura Bento Box,"4 pieces of shrimp tempura, vegetable tempura, and warm tempura sauce (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",$15.00,,Bento Boxes,"['shrimp', 'tempura', 'bento', 'box']",4.66060876846313,2366,Unknown,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,118fbe79-9d90-5574-b9db-f42b8dce92d6,Beef Teriyaki Bento Box,"Ribeye, teriyaki sauce, and vegetable tempura (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",$18.00,,Bento Boxes,"['beef', 'teriyaki', 'bento', 'box']",4.66060876846313,2366,Unknown,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,118fbe79-9d90-5574-b9db-f42b8dce92d6,Curry Katsu Bento Box,"Choice of fried chicken or pork and vegetable tempura (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",$18.00,,Bento Boxes,"['curry', 'katsu', 'bento', 'box']",4.66060876846313,2366,Indian,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,118fbe79-9d90-5574-b9db-f42b8dce92d6,BBQ Short Rib Bento Box,"Short rib marinated in a homemade sauce and brussel sprout (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",$19.00,,Bento Boxes,"['bbq', 'short', 'rib', 'bento', 'box']",4.66060876846313,2366,Unknown,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,118fbe79-9d90-5574-b9db-f42b8dce92d6,Miso Cod Bento Box,"48 hr marinated miso glazed cod and vegetable tempura (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",$19.00,,Bento Boxes,"['miso', 'cod', 'bento', 'box']",4.66060876846313,2366,Unknown,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,118fbe79-9d90-5574-b9db-f42b8dce92d6,Fire Cracker Chicken Bento Box,"3 crispy chicken strips sautéed with mushrooms, bell peppers, garlic, with a spicy Japanese sauce, and vegetable tempura (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",$17.00,,Bento Boxes,"['fire', 'cracker', 'chicken', 'bento', 'box']",4.66060876846313,2366,Asian,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,4781673a-44b0-5c43-ac3b-3de066eb47b1,2 Specialty Roll Combo,,$32.00,,Sushi Combos,"['2', 'specialty', 'roll', 'combo']",4.66060876846313,2366,Asian,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,4781673a-44b0-5c43-ac3b-3de066eb47b1,3 Roll Combo,,$24.00,,Sushi Combos,"['3', 'roll', 'combo']",4.66060876846313,2366,Asian,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,4781673a-44b0-5c43-ac3b-3de066eb47b1,Daily Special Roll Bento,,$24.00,,Sushi Combos,"['daily', 'special', 'roll', 'bento']",4.66060876846313,2366,Asian,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,4781673a-44b0-5c43-ac3b-3de066eb47b1,House Salad and Any Roll Combo,,$21.00,,Sushi Combos,"['house', 'salad', 'and', 'any', 'roll', 'combo']",4.66060876846313,2366,Asian,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,4781673a-44b0-5c43-ac3b-3de066eb47b1,Sashimi Combo,,$24.00,,Sushi Combos,"['sashimi', 'combo']",4.66060876846313,2366,Asian,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,4781673a-44b0-5c43-ac3b-3de066eb47b1,Sushi and California Roll,,$18.00,,Sushi Combos,"['sushi', 'and', 'california', 'roll']",4.66060876846313,2366,Asian,,{},,regular
290b8f12-f9a0-4098-b9be-17475cc6b1e7,4781673a-44b0-5c43-ac3b-3de066eb47b1,"Sushi, Sashimi and Daily Special Roll",,$38.00,,Sushi Combos,"['sushi', 'sashimi', 'and', 'daily', 'special', 'roll']",4.66060876846313,2366,Asian,,{},,regular
b5350fa7-bbc3-4143-af02-2efeb6435926,b8dbcd51-b144-533c-951a-adb7aa1de266,Single Donut,,$3.00,,Sides,"['single', 'donut']",4.81443309783936,97,Vegan,,{},['vegan'],regular
b5350fa7-bbc3-4143-af02-2efeb6435926,872138f6-ca9c-5d10-83fa-51f316498ea6,Breakfast Tacos (3),"Three of the same: Hot Honey 'Shrooms, Sausage & Egg, or Truffle Hash.",$12.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/41695c91-c545-4f01-a22c-5d8ed1b11c8d-66818eae-8e29-47b7-ab2f-9666f04ea6ac-retina-large.JPG",Entrees,"['breakfast', 'tacos', '(3)']",4.81443309783936,97,Multi-Cuisine,['eggs'],{},['vegan'],regular
b5350fa7-bbc3-4143-af02-2efeb6435926,34c1d598-7a57-56bc-b2bd-0af0cf293eb0,Cup of Gumbo,,$9.00,,Lite Bites,"['cup', 'of', 'gumbo']",4.81443309783936,97,Vegan,,{},['vegan'],regular
b5350fa7-bbc3-4143-af02-2efeb6435926,34c1d598-7a57-56bc-b2bd-0af0cf293eb0,Bowl Lump Crab Gumbo,,$20.00,,Lite Bites,"['bowl', 'lump', 'crab', 'gumbo']",4.81443309783936,97,Vegan,,{},['vegan'],regular
b5350fa7-bbc3-4143-af02-2efeb6435926,1616fb19-100c-547d-9c1d-1c16ad44d572,Chik'n Fried 'Shrooms & Waffles,,$21.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/74ce848d-5de7-4772-8e6d-53d0ac754bfb-5e4f577f-1abb-41d6-b108-1264c54b30da-retina-large.JPG",Waffles,"[""chik'n"", 'fried', ""'shrooms"", '&', 'waffles']",4.81443309783936,97,Vegan,,{},['vegan'],regular
b5350fa7-bbc3-4143-af02-2efeb6435926,1616fb19-100c-547d-9c1d-1c16ad44d572,Peach Cobbler Waffle,,$16.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7fe6b561-52c7-4ac6-882a-927d8129ad57-retina-large.JPG",Waffles,"['peach', 'cobbler', 'waffle']",4.81443309783936,97,Vegan,,{},['vegan'],regular
b5350fa7-bbc3-4143-af02-2efeb6435926,1616fb19-100c-547d-9c1d-1c16ad44d572,Pecan Pie Waffle,,$16.00,,Waffles,"['pecan', 'pie', 'waffle']",4.81443309783936,97,Vegan,,{},['vegan'],regular
b5350fa7-bbc3-4143-af02-2efeb6435926,1616fb19-100c-547d-9c1d-1c16ad44d572,Strawberry Cheezecake Waffle,,$16.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/9709e19c-4a08-4641-bdeb-c5addc3aca91-retina-large.JPG",Waffles,"['strawberry', 'cheezecake', 'waffle']",4.81443309783936,97,Vegan,,{},['vegan'],regular
df11692a-231f-4ee9-ab82-d385b8f8a918,cc9bb2c8-be12-5b57-9c52-c3772cbc4e76,I5 Thai Style Teriyaki served with Garlic Rice,,$11.95,,Special Menu,"['i5', 'thai', 'style', 'teriyaki', 'served', 'with', 'garlic', 'rice']",4.69734191894531,3988,Asian,,{},,regular
df11692a-231f-4ee9-ab82-d385b8f8a918,284b5677-d41e-5aee-9014-915945e15cca,Rice Stick Noodle,,$2.50,,Side Orders,"['rice', 'stick', 'noodle']",4.69734191894531,3988,Asian,,{},,regular
38c3f434-7609-4d27-bbc4-bc954b55f085,69dad726-ea3c-5e37-9e41-4c071bea8b74,Tofu Bento,,$24.50,,Bento Box,"['tofu', 'bento']",0.0,0,Asian,,{},,regular
38c3f434-7609-4d27-bbc4-bc954b55f085,69dad726-ea3c-5e37-9e41-4c071bea8b74,Karaage Bento,,$24.50,,Bento Box,"['karaage', 'bento']",0.0,0,Asian,,{},,regular
